date,portfolio_value,total_exposure,cash,num_positions,returns
2013-12-16,531030.9031009718,26489825.87456703,-25958794.97146606,3,0.1467929496984861
2013-12-17,591524.5809555098,26429066.41960144,-25837541.83864593,3,0.11391743399731213
2013-12-18,691515.6044960066,26327987.551689148,-25636471.947193142,3,0.16903950699559767
2013-12-19,294166.36610031564,26730791.747570038,-26436625.381469723,3,-0.5746063224202855
2013-12-20,278914.9223923726,27086290.955543518,-26807376.033151146,4,-0.05184632053666538
2013-12-23,339746.85660601105,27023801.95260048,-26684055.09599447,4,0.21810211404917634
2013-12-24,303846.97905779316,27060636.430978775,-26756789.451920982,4,-0.10566654804947717
2013-12-25,273426.9439339717,27092086.970806118,-26818660.026872147,4,-0.10011629938909294
2013-12-26,217239.6718621262,27147430.95636368,-26930191.284501556,4,-0.2054928137784907
2013-12-27,129022.7114319845,27238762.199878693,-27109739.48844671,4,-0.4060812634909966
2013-12-30,17596.506989006593,27353489.42875862,-27335892.921769615,4,-0.8636169803462644
2013-12-31,114471.0122704549,27257253.885269165,-27142782.87299871,4,5.505325877571645
2014-01-01,26926.92838311981,27004582.494497295,-26977655.566114176,3,-0.7647707672969563
2014-01-02,20717.107874159406,27011629.939079285,-26990912.831205126,3,-0.23061748524028725
2014-01-03,139531.09942078672,26886175.27484894,-26746644.175428156,3,5.735066509685208
2014-01-06,119874.91808534105,26904090.28530121,-26784215.367215868,3,-0.14087312016490405
2014-01-07,294737.0644629045,26729470.670223236,-26434733.605760332,3,1.458705033300428
2014-01-08,165990.55491090257,26857328.593730927,-26691338.038820025,3,-0.4368181850036914
2014-01-09,132930.45125604467,26892735.391855236,-26759804.940599192,3,-0.19916858325224174
2014-01-10,136667.453867205,26890597.46265411,-26753930.008786906,3,0.028112464644856283
2014-01-13,355816.5665686174,26672209.38205719,-26316392.815488573,3,1.603520856650713
2014-01-14,562010.3415072007,26460798.054933548,-25898787.713426348,3,0.5794945888187584
2014-01-15,295733.80313515745,26729283.30302239,-26433549.49988723,3,-0.4737929513146363
2014-01-16,195900.94051957922,26825499.594211575,-26629598.653691996,3,-0.337576771938892
2014-01-17,265085.4822218426,26755873.620510105,-26490788.138288263,3,0.3531608450616335
2014-01-20,280134.58214402635,26744073.152542114,-26463938.57039809,3,0.056770743520347056
2014-01-21,283854.7166407152,26740663.021802902,-26456808.305162188,3,0.013279811682715525
2014-01-22,285242.9982245012,26741831.839084625,-26456588.840860125,3,0.004890817387907642
2014-01-23,181033.893945814,26572801.79858208,-26391767.904636268,2,-0.3653344864811342
2014-01-24,499102.0704537638,26258370.28026581,-25759268.20981205,2,1.7569537370894324
2014-01-27,825467.0660585244,26201313.07840347,-25375846.012344945,3,0.653904311212419
2014-01-28,673485.7313662847,26079624.563455578,-25406138.832089294,2,-0.18411556431672893
2014-01-29,530862.2174292811,26222000.8969307,-25691138.679501418,2,-0.21176916940417811
2014-01-30,763309.8139107306,26268501.5797615,-25505191.76585077,3,0.4378680359040905
2014-01-31,647921.0628807589,26380857.88488388,-25732936.822003122,3,-0.1511689603973394
2014-02-03,788749.6127426669,26237005.472183228,-25448255.85944056,3,0.2173544864180863
2014-02-04,1048409.1116726443,25970898.47922325,-24922489.367550608,3,0.32920396376117456
2014-02-05,912797.3093330904,26107589.00642395,-25194791.69709086,3,-0.12935007987788005
2014-02-06,968598.0154812344,26051614.9699688,-25083016.954487566,3,0.06113154100871876
2014-02-07,825436.9272530087,26194522.85766602,-25369085.93041301,3,-0.1478023761561169
2014-02-10,707196.5410053738,26317182.80911446,-25609986.268109087,3,-0.14324581605663067
2014-02-11,804428.3463299319,26219870.179891586,-25415441.833561655,3,0.13748908498100132
2014-02-12,709868.676835303,26316427.20103264,-25606558.524197336,3,-0.11754890280289276
2014-02-13,727009.7209751685,26307345.837354656,-25580336.11637949,3,0.0241467819319523
2014-02-14,798857.0703804536,26237864.077091217,-25439007.006710764,3,0.09882584418391716
2014-02-17,957568.2355701966,26084359.973669052,-25126791.738098856,3,0.19867279276148508
2014-02-18,832457.9669773623,26207396.417856216,-25374938.450878855,3,-0.1306541549160053
2014-02-19,764227.9340565249,26273938.50684166,-25509710.572785135,3,-0.08196213578035572
2014-02-20,766256.4887344881,26271395.206451416,-25505138.71771693,3,0.00265438436304688
2014-02-21,764809.8840057894,26272133.350372314,-25507323.466366526,3,-0.0018878857797183235
2014-02-24,713644.6608841498,26321885.10894775,-25608240.4480636,3,-0.06689927025217712
2014-02-25,723312.951499228,26313394.30809021,-25590081.356590983,3,0.013547765638854292
2014-02-26,806192.6438152833,26231528.609991074,-25425335.96617579,3,0.11458344848418456
2014-02-27,767417.229586844,26269859.2543602,-25502442.024773356,3,-0.04809695861889263
2014-02-28,815584.2198669954,26222874.760627747,-25407290.54076075,3,0.06276506237172064
2014-03-03,1019277.728968863,26021038.115024567,-25001760.386055704,3,0.24975165548824108
2014-03-04,990577.4964630647,26046698.98748398,-25056121.491020914,3,-0.028157421368200097
2014-03-05,798833.0199062866,26238373.965024948,-25439540.945118662,3,-0.19356837525727855
2014-03-06,754381.932193045,26285430.550575256,-25531048.61838221,3,-0.05564503044510638
2014-03-07,589760.9962761444,26451185.047626495,-25861424.05135035,3,-0.21821961647243482
2014-03-10,547426.2310803013,26492987.662553784,-25945561.431473482,3,-0.07178291793311575
2014-03-11,533003.3077538054,26502858.579158783,-25969855.271404978,3,-0.026346788859630377
2014-03-12,631662.76353002,26403231.143951416,-25771568.380421396,3,0.18510101971409432
2014-03-13,645723.8866627257,26389197.677373886,-25743473.79071116,3,0.022260490794369092
2014-03-14,897555.2095711273,26137559.831142426,-25240004.6215713,3,0.3899984623612631
2014-03-17,1010020.4090803938,26373757.421970364,-25363737.01288997,4,0.12530170658026152
2014-03-18,878265.9511298018,26505345.761775967,-25627079.810646165,4,-0.13044732241653634
2014-03-19,980135.1468294936,26401419.01373863,-25421283.866909135,4,0.11598900716650484
2014-03-20,721474.0781545681,26311614.096164703,-25590140.018010136,3,-0.2639034724054464
2014-03-21,736080.0473451656,26295492.738485336,-25559412.69114017,3,0.02024462088500467
2014-03-24,777499.8514413876,26253147.393465042,-25475647.542023655,3,0.05627078772969263
2014-03-25,786920.5443620724,26244134.75394249,-25457214.209580418,3,0.012116649158478987
2014-03-26,769085.8213663143,26263701.528310776,-25494615.706944462,3,-0.02266394380415626
2014-03-27,867343.0351972657,26167636.811733242,-25300293.776535977,3,0.1277584517894157
2014-03-28,808817.4064546865,25951950.430870056,-25143133.02441537,2,-0.06747691094247188
2014-03-31,624216.5763765615,26138347.98336029,-25514131.40698373,2,-0.2282354813397146
2014-04-01,543494.6456581361,26564535.290002827,-26021040.64434469,3,-0.12931718537017756
2014-04-02,437417.3322349829,26668949.276208878,-26231531.943973895,3,-0.19517637251918196
2014-04-03,379410.9210521025,27002362.728118896,-26622951.807066794,4,-0.13261114022733567
2014-04-04,372433.6013346989,27007918.65587234,-26635485.054537643,4,-0.018389875805513434
2014-04-07,517785.4582816405,26861576.169729233,-26343790.711447593,4,0.3902758946186402
2014-04-08,580455.5103331846,26800475.80599785,-26220020.295664664,4,0.12103478583490035
2014-04-09,862353.5320311863,26525561.243295666,-25663207.71126448,4,0.48564966079173
2014-04-10,825280.4264575285,26565124.75013733,-25739844.3236798,4,-0.04299061138688198
2014-04-11,1004348.9620238619,26384928.79271507,-25380579.830691207,4,0.2169790168597303
2014-04-14,987589.6856337828,26399302.273988724,-25411712.58835494,4,-0.01668670653704618
2014-04-15,873008.1603080076,26513855.785131454,-25640847.624823447,4,-0.11602138721430932
2014-04-16,879386.1553221947,26507295.936346058,-25627909.781023864,4,0.007305767923105
2014-04-17,799404.3812304777,26591297.268867493,-25791892.887637015,4,-0.09095182316398054
2014-04-18,738843.5885459192,26650898.903608326,-25912055.315062407,4,-0.07575739401295345
2014-04-21,709302.4537116296,26680693.71581078,-25971391.26209915,4,-0.039982934537508785
2014-04-22,682405.5299311883,26707647.02558518,-26025241.49565399,4,-0.037920246348642106
2014-04-23,694918.4522181792,26696829.49781418,-26001911.045596,4,0.01833649016333827
2014-04-24,728789.1492396637,26660868.763923645,-25932079.614683982,4,0.0487405348258767
2014-04-25,773820.4583674714,26617064.774036407,-25843244.315668937,4,0.061789214582555374
2014-04-28,822430.8774024292,26568256.64639473,-25745825.7689923,4,0.06281873076541711
2014-04-29,719735.7699424037,26671177.774667744,-25951442.00472534,4,-0.1248677673488846
2014-04-30,710871.4565783783,26680749.118328094,-25969877.661749717,4,-0.012316066165135364
2014-05-01,796463.9648944184,26597768.783569336,-25801304.81867492,4,0.12040504302707622
2014-05-02,785434.2445880184,26609739.42279816,-25824305.178210143,4,-0.013848360745187138
2014-05-05,801167.5760298977,26593193.38202477,-25792025.805994872,4,0.02003137952067746
2014-05-06,816302.3874312685,26577603.01232338,-25761300.624892112,4,0.018890943485718292
2014-05-07,931085.078433157,26468161.612749103,-25537076.534315947,4,0.14061295516124295
2014-05-08,886052.1301776215,26512129.545211792,-25626077.41503417,4,-0.048366093817460265
2014-05-09,958679.6745806977,26438496.88768387,-25479817.21310317,4,0.0819675749648241
2014-05-12,880448.2802897737,26512973.487377167,-25632525.207087394,4,-0.08160326787478878
2014-05-13,809632.9555064449,26584457.457065586,-25774824.501559142,4,-0.0804309876782564
2014-05-14,797873.4061270998,26594242.78140068,-25796369.37527358,4,-0.01452454386813995
2014-05-15,900732.9031974159,26488179.05783653,-25587446.154639114,4,0.1289170641362758
2014-05-16,980731.5454036044,26409447.968006134,-25428716.42260253,4,0.08881505485389707
2014-05-19,971333.6810618722,26420286.8938446,-25448953.21278273,4,-0.009582504392539604
2014-05-20,981186.6268664645,26410066.1277771,-25428879.500910636,4,0.010143729180502659
2014-05-21,1040527.8787165927,26351744.23456192,-25311216.35584533,4,0.06047906710636841
2014-05-22,1002945.0342208159,26392314.34464455,-25389369.310423736,4,-0.03611901734159417
2014-05-23,917155.5623561192,26476621.747016907,-25559466.18466079,4,-0.08553756082091402
2014-05-26,868317.3939734744,26523798.793554306,-25655481.399580833,4,-0.05324960168936044
2014-05-27,885320.8109885538,26507277.45890617,-25621956.647917617,4,0.01958202971988232
2014-05-28,864186.2258464145,26526826.202869415,-25662639.977023,4,-0.02387223352237744
2014-05-29,924245.9818869876,26461960.822343826,-25537714.84045684,4,0.06949862685180896
2014-05-30,927463.7982398318,26459162.324666977,-25531698.526427146,4,0.003481558390196815
2014-06-02,888546.3163405703,26499691.277742386,-25611144.961401816,4,-0.041961187027590996
2014-06-03,751527.4569541225,26636176.973581318,-25884649.516627196,4,-0.154205646758801
2014-06-04,720511.6138011263,26666954.576969147,-25946442.96316802,4,-0.04127040584611619
2014-06-05,685030.3694754884,26702379.673719406,-26017349.30424392,4,-0.04924451410082509
2014-06-06,750342.87424386,26640570.670366287,-25890227.796122428,4,0.09534249527999727
2014-06-09,736249.1473704622,26654254.79412079,-25918005.646750327,4,-0.018783048866293894
2014-06-10,738037.4655276582,26652565.360069275,-25914527.894541617,4,0.0024289578651235377
2014-06-11,779758.7201148317,26608310.43124199,-25828551.71112716,4,0.05652999547569704
2014-06-12,860019.8611766145,26529877.603054047,-25669857.741877433,4,0.10293073869050562
2014-06-13,939140.7057791958,26459213.465452198,-25520072.759673003,4,0.09199885743840142
2014-06-16,873254.6553164766,26526049.67355728,-25652795.018240806,4,-0.0701556753501108
2014-06-17,896712.8083258877,26502620.309591297,-25605907.50126541,4,0.026862900605905793
2014-06-18,820653.3774882599,26577743.887901306,-25757090.510413047,4,-0.08482027928164249
2014-06-19,892234.472945337,26508108.764886856,-25615874.29194152,4,0.08722451819568744
2014-06-20,883201.8658667847,26519212.514162064,-25636010.64829528,4,-0.010123580014494316
2014-06-23,850849.2395430848,26550694.853067398,-25699845.613524314,4,-0.03663106654779169
2014-06-24,900234.8467856655,26501439.660787586,-25601204.81400192,4,0.05804272360765261
2014-06-25,888699.7386962221,26510734.349489212,-25622034.61079299,4,-0.012813443214990117
2014-06-26,916284.887507566,26483423.143625256,-25567138.25611769,4,0.031039897515681814
2014-06-27,959177.5521785067,26442496.955394745,-25483319.40321624,4,0.046811494171441925
2014-06-30,1007760.4040652524,26394349.21741486,-25386588.81334961,4,0.050650530526285875
2014-07-01,1046538.7687236117,26359359.622001648,-25312820.853278037,4,0.0384797462789066
2014-07-02,986255.4952651309,26421579.390764236,-25435323.895499106,4,-0.057602522964346536
2014-07-03,913940.0407821022,26494512.88580894,-25580572.84502684,4,-0.0733232461874278
2014-07-04,828059.9698573397,26579980.850219727,-25751920.880362388,4,-0.09396685459942289
2014-07-07,845733.9391261386,26562248.051166534,-25716514.112040397,4,0.02134382763587017
2014-07-08,921563.4748488746,26485566.228628155,-25564002.75377928,4,0.08966121875289468
2014-07-09,1006680.5467158603,26400742.888450623,-25394062.341734763,4,0.09236159438821501
2014-07-10,988312.1833354281,26420022.96447754,-25431710.781142112,4,-0.018246467005204492
2014-07-11,1051597.17650712,26355356.454849243,-25303759.278342124,4,0.06403340385637368
2014-07-14,1027705.1910907041,26378852.42700577,-25351147.23591507,4,-0.02271971240525117
2014-07-15,989187.0305091189,26415614.992380142,-25426427.961871024,4,-0.03747977621939014
2014-07-16,955722.4199324893,26451877.32577324,-25496154.90584075,4,-0.033830417852734995
2014-07-17,964732.4070483529,26442661.643028256,-25477929.235979903,4,0.009427410017754045
2014-07-18,1063281.415417795,26341885.805130005,-25278604.38971221,4,0.10215165122415426
2014-07-21,1035899.5184451388,26369063.138961792,-25333163.620516654,4,-0.02575225765786293
2014-07-22,1020631.1926394748,26383456.110954285,-25362824.91831481,4,-0.014739195775070435
2014-07-23,1004392.9800540255,26399286.329746246,-25394893.34969222,4,-0.01590997091070212
2014-07-24,991600.3331691073,26410857.558250427,-25419257.22508132,4,-0.012736694838538343
2014-07-25,929983.048155905,26470013.648271564,-25540030.60011566,4,-0.0621392338748783
2014-07-28,931720.7023650456,26467785.447835922,-25536064.745470878,4,0.0018684794444223662
2014-07-29,916596.1727648985,26483039.79635239,-25566443.623587493,4,-0.01623290065548133
2014-07-30,848559.0800792025,26549220.263957977,-25700661.183878776,4,-0.07422799124336632
2014-07-31,655587.4630957888,26740329.11658287,-26084741.653487083,4,-0.22741093874736706
2014-08-01,672066.657260065,26722921.520471573,-26050854.86321151,4,0.025136530351661523
2014-08-04,721641.270831232,26670262.48574257,-25948621.214911338,4,0.07376442951845985
2014-08-05,728412.2690707528,26665379.22620773,-25936966.957136977,4,0.009382775782379449
2014-08-06,716751.812413336,26677566.409111027,-25960814.59669769,4,-0.016008045378329783
2014-08-07,836046.6346293734,26557105.243206024,-25721058.60857665,4,0.1664381172813032
2014-08-08,831667.1535521792,26560236.60302162,-25728569.449469443,4,-0.005238321519152711
2014-08-11,821756.4508467959,26567507.177591324,-25745750.72674453,4,-0.011916669623241893
2014-08-12,811038.1052047097,26578746.64664268,-25767708.541437972,4,-0.013043214484098398
2014-08-13,792810.4683905886,26597947.627305984,-25805137.158915397,4,-0.022474451813235485
2014-08-14,758609.6510440158,26626285.910606384,-25867676.25956237,4,-0.04313870554207089
2014-08-15,736822.573855524,26647919.863462448,-25911097.289606925,4,-0.02871974691925938
2014-08-18,758842.1389609622,26627574.35441017,-25868732.21544921,4,0.029884487645672753
2014-08-19,709710.2984935092,26676873.922348022,-25967163.623854514,4,-0.06474579882283071
2014-08-20,631893.1266814517,26749590.36707878,-26117697.24039733,4,-0.109646389487709
2014-08-21,434478.1920462894,26945942.96813011,-26511464.776083823,4,-0.3124182338743535
2014-08-22,397032.3190242099,26982370.495796204,-26585338.176771995,4,-0.08618585168962856
2014-08-25,309766.3208991336,27068236.91725731,-26758470.596358176,4,-0.21979570413701022
2014-08-26,342616.07976258284,27036305.963993073,-26693689.88423049,4,0.10604690260742
2014-08-27,338598.7863093662,27039199.05424118,-26700600.267931815,4,-0.01172535000692454
2014-08-28,393857.11999238015,26985367.05970764,-26591509.939715263,4,0.1631970813756145
2014-08-29,440147.2792178475,26939736.902713772,-26499589.623495925,4,0.11753033492542397
2014-09-01,323123.42377007473,27056912.09435463,-26733788.670584556,4,-0.265874312924817
2014-09-02,280784.0988189029,27100423.18701744,-26819639.08819854,4,-0.13103143206757817
2014-09-03,51327.76351273176,27322518.46790314,-27271190.70439041,4,-0.8171984676887398
2014-09-04,143232.73153603554,27230274.587869644,-27087041.85633361,4,1.7905508000656782
2014-09-05,-33191.79797768127,27074952.06594467,-27108143.863922354,3,-1.2317333309344214
2014-09-08,65230.133289103396,26972448.766231537,-26907218.632942434,3,-2.9652485633036587
2014-09-09,-185093.75835060613,27216901.540756226,-27401995.299106833,3,-3.8375499024394264
2014-09-10,-174970.85270880832,27531774.7592926,-27706745.612001408,4,-0.05469069152846806
2014-09-11,-347529.9650192215,27708147.8536129,-28055677.818632122,4,0.9862163305427285
2014-09-12,-418369.9661254837,27781541.854143143,-28199911.820268627,4,0.20383854123872203
2014-09-15,-476657.9442977825,27840133.696794506,-28316791.64109229,4,0.1393216121895715
2014-09-16,-427935.94536780496,27789960.503578182,-28217896.448945988,4,-0.1022158541839795
2014-09-17,-428579.4073104813,27792451.828718185,-28221031.236028668,4,0.0015036407893318504
2014-09-18,-768221.0956662883,27810917.13905335,-28579138.234719638,3,0.7924825191373601
2014-09-19,-833398.1702327647,27200000.76293945,-28033398.933172215,1,0.08484155789805214
2014-09-22,-868425.3813952126,27508638.113737103,-28377063.495132316,2,0.04202938332905748
2014-09-23,-823282.3729634238,27187500.0,-28010782.372963425,1,-0.05198259907979885
2014-09-24,-771282.3271870532,27135499.95422363,-27906782.281410683,1,-0.06316185975073818
2014-09-25,-964782.8459858848,27329000.47302246,-28293783.319008347,1,0.2508815669413147
2014-09-26,-788282.5255513145,27152500.15258789,-27940782.678139206,1,-0.18294305414832446
2014-09-29,-988533.1511616625,27352750.77819824,-28341283.9293599,1,0.2540340793046192
2014-09-30,-983282.2203755333,27347499.84741211,-28330782.067787644,1,-0.005311840862351036
2014-10-01,-1050783.2884907676,27415000.915527344,-28465784.204018112,1,0.06864872232659147
2014-10-02,-890781.5337300254,27254999.1607666,-28145780.694496628,1,-0.1522690325524224
2014-10-03,-766533.0290913535,27130750.65612793,-27897283.685219284,1,-0.13948257786440443
2014-10-06,-1089027.911293502,0.0,-1089027.911293502,0,0.42071883397435994
2014-10-07,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-08,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-09,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-10,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-13,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-14,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-15,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-16,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-17,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-20,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-21,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-22,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-23,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-24,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-27,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-28,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-29,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-30,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-10-31,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-03,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-04,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-05,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-06,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-07,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-10,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-11,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-12,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-13,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-14,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-17,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-18,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-19,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-20,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-21,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-24,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-25,-1089027.911293502,0.0,-1089027.911293502,0,0.0
2014-11-26,-1089095.3339070035,674226.1350154877,-1763321.4689224912,2,6.191082230522227e-05
2014-11-27,-1087492.5352066709,676023.9601135254,-1763516.4953201963,2,-0.0014716789710068623
2014-11-28,-1091306.016069646,393118.82853507996,-1484424.844604726,1,0.0035066731398303297
2014-12-01,-1094123.0507910205,390301.79381370544,-1484424.844604726,1,0.0025813426114154048
2014-12-02,-1091064.7662699176,393360.07833480835,-1484424.844604726,1,-0.0027951924775662107
2014-12-03,-1093301.0885775043,0.0,-1093301.0885775043,0,0.00204966962248454
2014-12-04,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-05,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-08,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-09,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-10,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-11,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-12,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-15,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-16,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-17,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-18,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-19,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-22,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-23,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-24,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-25,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-26,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-29,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-30,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2014-12-31,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2015-01-01,-1093301.0885775043,0.0,-1093301.0885775043,0,0.0
2015-01-02,-1093330.1235765172,290349.9901294708,-1383680.113705988,1,2.6557184764852693e-05
2015-01-05,-1097864.4696772052,298660.8147621155,-1396525.2844393207,1,0.004147279950409866
2015-01-06,-1097679.039627309,298475.38471221924,-1396154.4243395282,1,-0.0001689006749173716
2015-01-07,-1096087.5658094836,296883.9108943939,-1392971.4767038776,1,-0.0014498535185345496
2015-01-08,-1095103.6719381763,295900.01702308655,-1391003.6889612628,1,-0.0008976416684197686
2015-01-09,-1094105.3835451556,294901.7286300659,-1389007.1121752216,1,-0.0009115925903652178
2015-01-12,-1096000.9241044475,0.0,-1096000.9241044475,0,0.0017325027257883985
2015-01-13,-1096030.8441042854,299199.99837875366,-1395230.842483039,1,2.7299246907475094e-05
2015-01-14,-1095722.7785170032,593319.6246623993,-1689042.4031794025,2,-0.00028107383012010434
2015-01-15,-1095726.1759817554,593323.0221271515,-1689049.1981089069,2,3.1006608778305633e-06
2015-01-16,-1092316.707274313,298949.9866962433,-1391266.6939705564,1,-0.003111606514636267
2015-01-19,-1092624.2076367093,299257.4870586395,-1391881.6946953489,1,0.0002815120929200443
2015-01-20,-1092241.7246311856,298875.00405311584,-1391116.7286843015,1,-0.00035005906225615835
2015-01-21,-1096223.0951964809,591501.1167526245,-1687724.2119491054,2,0.0036451368552501417
2015-01-22,-1103731.476593013,290383.6369514465,-1394115.1135444595,1,0.006849318746734001
2015-01-23,-1097044.8437809898,0.0,-1097044.8437809898,0,-0.006058206143276235
2015-01-26,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-01-27,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-01-28,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-01-29,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-01-30,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-02-02,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-02-03,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-02-04,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-02-05,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-02-06,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-02-09,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-02-10,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-02-11,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-02-12,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-02-13,-1097044.8437809898,0.0,-1097044.8437809898,0,0.0
2015-02-16,-1097083.3450049115,385012.2392177582,-1482095.5842226697,1,3.5095396637707665e-05
2015-02-17,-1098188.9515608503,383906.63266181946,-1482095.5842226697,1,0.0010077689730434436
2015-02-18,-1098259.6724718763,383835.91175079346,-1482095.5842226697,1,6.439776226629945e-05
2015-02-19,-1096120.4021662427,385975.182056427,-1482095.5842226697,1,-0.0019478729477689916
2015-02-20,-1096596.4942663861,385499.0899562836,-1482095.5842226697,1,0.00043434288715227254
2015-02-23,-1097367.7485674573,384727.8356552124,-1482095.5842226697,1,0.0007033164022534066
2015-02-24,-1095786.3777369214,386309.2064857483,-1482095.5842226697,1,-0.001441058234671333
2015-02-25,-1095619.1867083265,386476.39751434326,-1482095.5842226697,1,-0.00015257629770892844
2015-02-26,-1096843.2609766675,30093722.52225876,-31190565.783235427,2,0.0011172442790261528
2015-02-27,-1238364.7148340929,30229701.22098923,-31468065.935823325,2,0.12902614155773695
2015-03-02,-1350910.979959364,30341653.70464325,-31692564.684602614,2,0.0908829715326227
2015-03-03,-1446589.6968573285,30434977.97846794,-31881567.67532527,2,0.0708253306970994
2015-03-04,-1304650.5336493207,30293416.47028923,-31598067.003938552,2,-0.098119849406066
2015-03-05,-1310689.7656649305,30294377.207756042,-31605066.973420974,2,0.004629003598930925
2015-03-06,-1409625.4889696825,30392440.080642704,-31802065.569612388,2,0.07548370781285585
2015-03-09,-1587910.0784778548,30184749.603271484,-31772659.68174934,1,0.12647656480621916
2015-03-10,-1755159.7580432845,30351999.282836914,-32107159.0408802,1,0.10532692110988595
2015-03-11,-1662698.6838638736,30636551.678180695,-32299250.36204457,2,-0.05267957731807271
2015-03-12,-1759713.66736292,30352750.77819824,-32112464.44556116,1,0.058347904187665334
2015-03-13,-1736463.0875289429,30329500.19836426,-32065963.285893206,1,-0.013212706285801623
2015-03-16,-1742713.468998666,30335750.579833984,-32078464.04883265,1,0.003599489971662706
2015-03-17,-1748712.0804488612,30341749.19128418,-32090461.27173304,1,0.0034421099950767697
2015-03-18,-1726962.5839889003,30319999.69482422,-32046962.27881312,1,-0.012437437073333557
2015-03-19,-1422963.6368453456,30016000.747680664,-31438964.38452601,1,-0.17603099798571464
2015-03-20,-1597463.1485640956,30190500.259399414,-31787963.40796351,1,0.12263104073805331
