Date,EURUSD,GBPUSD,AUDUSD,NZDUSD,USDCAD,USDCHF,USDJPY,USDSEK,USDNOK
2010-01-01,1.4389938116073608,1.6132936477661133,0.8984725475311279,0.724480152130127,1.051200032234192,1.0339000225067139,92.91999816894531,7.078100204467773,5.770500183105469
2010-01-04,1.4423978328704834,1.6113698482513428,0.9124919772148132,0.7342144250869751,1.0410000085830688,1.029099941253662,92.49500274658203,7.042099952697754,5.704999923706055
2010-01-05,1.4365959167480469,1.599078893661499,0.9118264317512512,0.7337833642959595,1.0394999980926514,1.0336999893188477,91.58499908447266,7.097700119018555,5.713799953460693
2010-01-06,1.4404033422470093,1.602384328842163,0.9204712510108948,0.7380073666572571,1.0319000482559204,1.0276000499725342,92.35600280761719,7.0731000900268555,5.6666998863220215
2010-01-07,1.4318032264709473,1.5933969020843506,0.9177680015563965,0.7327080965042114,1.034000039100647,1.0335999727249146,93.38999938964844,7.121699810028076,5.707399845123291
2010-01-08,1.44110906124115,1.602410078048706,0.9250693917274475,0.7370826601982117,1.0298000574111938,1.0235999822616577,92.66000366210938,7.072800159454346,5.654399871826172
2010-01-11,1.4511260986328125,1.6112918853759766,0.9297136068344116,0.7420048713684082,1.0338000059127808,1.016700029373169,92.09200286865234,7.038400173187256,5.6066999435424805
2010-01-12,1.447659969329834,1.615169644355774,0.9204712510108948,0.7383888363838196,1.039199948310852,1.0188000202178955,91.08000183105469,7.0609002113342285,5.665900230407715
2010-01-13,1.4523905515670776,1.628611445426941,0.9242144227027893,0.7403020262718201,1.0307999849319458,1.0176000595092773,91.43299865722656,7.017000198364258,5.631100177764893
2010-01-14,1.4499897956848145,1.6333998441696167,0.9313588738441467,0.742390513420105,1.0233999490737915,1.0185999870300293,91.26699829101562,7.00570011138916,5.6305999755859375
2010-01-15,1.4390974044799805,1.6269950866699219,0.9226794838905334,0.7383888363838196,1.0290000438690186,1.024899959564209,90.75,7.064199924468994,5.673999786376953
2010-01-18,1.4406731128692627,1.63529634475708,0.927385687828064,0.7407956123352051,1.0247999429702759,1.0235999822616577,90.70500183105469,6.997700214385986,5.63700008392334
2010-01-19,1.4281021356582642,1.6356706619262695,0.9225943684577942,0.7336218357086182,1.0317000150680542,1.0326000452041626,91.1989974975586,7.0578999519348145,5.686999797821045
2010-01-20,1.4110342264175415,1.6298059225082397,0.9114938974380493,0.7218131422996521,1.045199990272522,1.0435999631881714,91.19200134277344,7.194799900054932,5.770599842071533
2010-01-21,1.4097015857696533,1.620509147644043,0.904568076133728,0.7136231064796448,1.0506000518798828,1.041599988937378,90.39299774169922,7.236499786376953,5.815400123596191
2010-01-22,1.414107084274292,1.611006498336792,0.9012256860733032,0.7099751830101013,1.0573999881744385,1.0418000221252441,89.80999755859375,7.235000133514404,5.8024001121521
2010-01-25,1.4150075912475586,1.6250121593475342,0.9049773812294006,0.7142857313156128,1.0569000244140625,1.0399999618530273,90.41500091552734,7.236999988555908,5.811299800872803
2010-01-26,1.4082324504852295,1.614700198173523,0.9001709818840027,0.7079144716262817,1.0621000528335571,1.0458999872207642,89.62999725341797,7.279600143432617,5.847400188446045
2010-01-27,1.4030951261520386,1.6178088188171387,0.8962982892990112,0.7065140604972839,1.063599944114685,1.0497000217437744,89.94999694824219,7.293399810791016,5.845799922943115
2010-01-28,1.3968042135238647,1.614309310913086,0.8935751914978027,0.704820990562439,1.066100001335144,1.051800012588501,89.77799987792969,7.353300094604492,5.887400150299072
2010-01-29,1.3866932392120361,1.5984909534454346,0.8843296766281128,0.7019021511077881,1.0700000524520874,1.0607999563217163,90.2699966430664,7.377299785614014,5.922599792480469
2010-02-01,1.3926994800567627,1.595252513885498,0.8919811248779297,0.7090187072753906,1.0616999864578247,1.056399941444397,90.76000213623047,7.2515997886657715,5.850299835205078
2010-02-02,1.3976240158081055,1.599206805229187,0.8873114585876465,0.7136231064796448,1.0571800470352173,1.0547000169754028,90.4280014038086,7.219200134277344,5.827000141143799
2010-02-03,1.3901052474975586,1.5920017957687378,0.8822231888771057,0.6992028951644897,1.0618000030517578,1.0580999851226807,90.83999633789062,7.264800071716309,5.862299919128418
2010-02-04,1.3744947910308838,1.5769885778427124,0.8689607381820679,0.6888000965118408,1.0720000267028809,1.065600037574768,89.41000366210938,7.42579984664917,5.95389986038208
2010-02-05,1.368007779121399,1.565802812576294,0.8685833811759949,0.6898930668830872,1.0708999633789062,1.0721999406814575,89.22000122070312,7.433899879455566,5.985000133514404
2010-02-08,1.3654673099517822,1.5576082468032837,0.8634833097457886,0.6829201579093933,1.0745799541473389,1.0728000402450562,89.22000122070312,7.442599773406982,5.975900173187256
2010-02-09,1.378207802772522,1.5693906545639038,0.8775008320808411,0.695313572883606,1.067199945449829,1.0651999711990356,89.76799774169922,7.324399948120117,5.896900177001953
2010-02-10,1.3753266334533691,1.5612071752548218,0.8768084645271301,0.6945891380310059,1.062000036239624,1.0664000511169434,89.93000030517578,7.288099765777588,5.900199890136719
2010-02-11,1.3681762218475342,1.5702037811279297,0.8902341723442078,0.6978854537010193,1.0501999855041504,1.0707000494003296,89.80999755859375,7.227099895477295,5.889750003814697
2010-02-12,1.363493800163269,1.5698094367980957,0.889284074306488,0.6981777548789978,1.0504499673843384,1.0750999450683594,89.94999694824219,7.230599880218506,5.8979997634887695
2010-02-15,1.3603036403656006,1.5667105913162231,0.889284074306488,0.6974959969520569,1.0491600036621094,1.0770000219345093,90.05000305175781,7.23859977722168,5.911900043487549
2010-02-16,1.3767088651657104,1.579005479812622,0.9013068675994873,0.7064142823219299,1.0434000492095947,1.0657999515533447,90.24400329589844,7.181000232696533,5.847710132598877
2010-02-17,1.3606922626495361,1.5682092905044556,0.8987148404121399,0.7027900815010071,1.0462000370025635,1.0775799751281738,91.05000305175781,7.208000183105469,5.880899906158447
2010-02-18,1.3461486101150513,1.5423054695129395,0.8896797299385071,0.695313572883606,1.0503100156784058,1.0877000093460083,91.97699737548828,7.286099910736084,5.996699810028076
2010-02-19,1.3615074157714844,1.5464078187942505,0.900009036064148,0.6997900605201721,1.039199948310852,1.0757999420166016,91.54000091552734,7.210999965667725,5.935999870300293
2010-02-22,1.3605626821517944,1.548658847808838,0.9001709818840027,0.7017051577568054,1.042199969291687,1.0755000114440918,91.23500061035156,7.195000171661377,5.900300025939941
2010-02-23,1.3527040481567383,1.5445923805236816,0.8927774429321289,0.6951202750205994,1.0549999475479126,1.082200050354004,90.16000366210938,7.253699779510498,5.944900035858154
2010-02-24,1.354316234588623,1.5417109727859497,0.8943743705749512,0.6942998170852661,1.0527000427246094,1.0808000564575195,90.27899932861328,7.202600002288818,5.927199840545654
2010-02-25,1.3536012172698975,1.5243902206420898,0.8865247964859009,0.6907030940055847,1.0608999729156494,1.0810999870300293,89.2699966430664,7.188000202178955,5.93179988861084
2010-02-26,1.3631035089492798,1.523902416229248,0.8958967924118042,0.6987143754959106,1.0514999628067017,1.0733000040054321,88.9209976196289,7.117400169372559,5.906300067901611
2010-03-01,1.356208086013794,1.4978805780410767,0.9004952907562256,0.6999860405921936,1.0413999557495117,1.0789999961853027,89.1500015258789,7.173299789428711,5.934500217437744
2010-03-02,1.3620638847351074,1.5028102397918701,0.9049773812294006,0.69730144739151,1.0345100164413452,1.0741000175476074,88.73999786376953,7.167300224304199,5.921199798583984
2010-03-03,1.3701633214950562,1.5103002786636353,0.9052231907844543,0.6939143538475037,1.0318000316619873,1.0674999952316284,88.56999969482422,7.142199993133545,5.868500232696533
2010-03-04,1.3584003448486328,1.50360107421875,0.8997660279273987,0.6863889098167419,1.0312000513076782,1.0770000219345093,89.16000366210938,7.152100086212158,5.922999858856201
2010-03-05,1.3628991842269897,1.5132943391799927,0.9079353213310242,0.6972042322158813,1.0288000106811523,1.0750999450683594,90.22000122070312,7.109600067138672,5.896999835968018
2010-03-08,1.3616927862167358,1.504189133644104,0.9083476662635803,0.6998390555381775,1.027899980545044,1.0740000009536743,90.28600311279297,7.107999801635742,5.895999908447266
2010-03-09,1.3606922626495361,1.5016368627548218,0.9154156446456909,0.7035812139511108,1.0268000364303589,1.0743000507354736,89.98899841308594,7.134900093078613,5.8942999839782715
2010-03-10,1.3643310070037842,1.4970060586929321,0.9139096736907959,0.7005254030227661,1.0254000425338745,1.0705000162124634,90.47000122070312,7.1230998039245605,5.875699996948242
2010-03-11,1.3685319423675537,1.507204532623291,0.9155831933021545,0.6998390555381775,1.0234999656677246,1.0681999921798706,90.64800262451172,7.1118998527526855,5.861000061035156
2010-03-12,1.376993179321289,1.5216069221496582,0.9149130582809448,0.7020993232727051,1.0189000368118286,1.0566999912261963,90.54000091552734,7.042699813842773,5.820000171661377
2010-03-15,1.3677457571029663,1.505434513092041,0.9136592745780945,0.7030865550041199,1.0189000368118286,1.0614999532699585,90.31999969482422,7.110099792480469,5.868000030517578
2010-03-16,1.3768794536590576,1.5236934423446655,0.9190332293510437,0.7124029397964478,1.0132999420166016,1.0550999641418457,90.29000091552734,7.065999984741211,5.826000213623047
2010-03-17,1.3738338947296143,1.5317922830581665,0.9235315322875977,0.7139797210693359,1.010200023651123,1.0542000532150269,90.40299987792969,7.073800086975098,5.817399978637695
2010-03-18,1.361396312713623,1.5253669023513794,0.9212344288825989,0.7152052521705627,1.0135999917984009,1.0570000410079956,90.4800033569336,7.123700141906738,5.863100051879883
2010-03-19,1.353692889213562,1.5017945766448975,0.9161703586578369,0.7093204259872437,1.0164999961853027,1.0604000091552734,90.5199966430664,7.164000034332275,5.9070000648498535
2010-03-22,1.356704831123352,1.5108022689819336,0.9185266494750977,0.7076139450073242,1.0168100595474243,1.057569980621338,90.33999633789062,7.183300018310547,5.919899940490723
2010-03-23,1.3468012809753418,1.5021330118179321,0.9179364442825317,0.7052186131477356,1.0164300203323364,1.0571000576019287,90.36599731445312,7.200099945068359,5.950399875640869
2010-03-24,1.3331022262573242,1.4898910522460938,0.9119095206260681,0.7035812139511108,1.0234999656677246,1.0716999769210815,92.01399993896484,7.280099868774414,6.030799865722656
2010-03-25,1.3307074308395386,1.4844944477081299,0.9085953235626221,0.7047216296195984,1.0236899852752686,1.0715999603271484,92.51300048828125,7.271599769592285,6.079400062561035
2010-03-26,1.3410038948059082,1.4898022413253784,0.9044044613838196,0.7033832669258118,1.0262600183486938,1.0647000074386597,92.50700378417969,7.257500171661377,6.039100170135498
2010-03-29,1.3481086492538452,1.498194694519043,0.9167582988739014,0.7094210982322693,1.0213099718093872,1.062399983406067,92.48999786376953,7.243599891662598,5.948999881744385
2010-03-30,1.3424079418182373,1.5074089765548706,0.9186110496520996,0.7098239660263062,1.0189000368118286,1.0657999515533447,92.81999969482422,7.269999980926514,5.984499931335449
2010-03-31,1.3508037328720093,1.5183724164962769,0.9155831933021545,0.7070136070251465,1.0155999660491943,1.0536600351333618,93.5199966430664,7.215700149536133,5.939499855041504
2010-04-01,1.3584003448486328,1.5291922092437744,0.920640766620636,0.707764208316803,1.0082999467849731,1.0544500350952148,93.8499984741211,7.152699947357178,5.915900230407715
2010-04-02,1.3504936695098877,1.5210051536560059,0.9196248054504395,0.706813633441925,1.010200023651123,1.0609999895095825,94.52999877929688,7.1753997802734375,5.929999828338623
2010-04-05,1.34890878200531,1.5298004150390625,0.9208951592445374,0.7037792801856995,1.0018999576568604,1.0621999502182007,94.33000183105469,7.1707000732421875,5.935699939727783
2010-04-06,1.3401951789855957,1.5270905494689941,0.9278159141540527,0.7060650587081909,1.0009000301361084,1.0686399936676025,93.79399871826172,7.196899890899658,5.9506001472473145
2010-04-07,1.3348461389541626,1.5242043733596802,0.9272136688232422,0.707313597202301,1.0042999982833862,1.0733000040054321,93.30899810791016,7.246600151062012,5.961100101470947
2010-04-08,1.336112380027771,1.5283042192459106,0.9290226101875305,0.7076139450073242,1.0013999938964844,1.0731500387191772,93.41999816894531,7.229400157928467,5.944799900054932
2010-04-09,1.3500925302505493,1.536995530128479,0.9335324764251709,0.7161784768104553,1.0023000240325928,1.0662000179290771,93.16000366210938,7.179900169372559,5.901000022888184
2010-04-12,1.3596007823944092,1.5373972654342651,0.9266122579574585,0.7134194374084473,1.0026999711990356,1.059399962425232,93.18299865722656,7.173600196838379,5.882299900054932
2010-04-13,1.3608589172363281,1.5377753973007202,0.9279881119728088,0.7092198729515076,1.0013999938964844,1.0543999671936035,93.18000030517578,7.1483001708984375,5.873700141906738
2010-04-14,1.3655978441238403,1.5472211837768555,0.9359790086746216,0.7157171368598938,0.9983000159263611,1.051360011100769,93.31800079345703,7.110799789428711,5.8460001945495605
2010-04-15,1.3574045896530151,1.54655122756958,0.9339683651924133,0.711895763874054,1.0018999576568604,1.056399941444397,93.04000091552734,7.139200210571289,5.849999904632568
2010-04-16,1.3504024744033813,1.536405086517334,0.9242998361587524,0.7093204259872437,1.0126999616622925,1.0613000392913818,92.1500015258789,7.195700168609619,5.888800144195557
2010-04-19,1.348726749420166,1.533530592918396,0.9254117608070374,0.7095217704772949,1.0144000053405762,1.0628999471664429,92.45999908447266,7.1717000007629395,5.905799865722656
